Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
597,-0.57971196,0.863978981,1.548567889,1.094116447,0.383149872,-0.005884102,0.802097224,-0.125621881,0.029746508,0.151421429,-0.62909388,-0.153313663,-0.64029806,-0.162919728,0.134772965,-1.174144106,0.428248445,-0.695283525,0.441604732,0.100045957,-0.085324684,0.248800333,-0.104154419,0.081658867,-0.089168706,-0.308128862,0.133323628,-0.027273358,11.46,0
598,-0.795188116,-1.108266857,0.590149256,-1.869986268,-3.425351081,1.164820542,2.035888575,-0.283824904,-2.659614758,0.817835949,1.314243585,-1.313786763,-1.025163961,0.06346798,0.161884241,-0.380727193,0.60607125,0.347917317,-0.270608084,-0.31187451,-0.083183862,0.14609035,0.487812985,0.167053926,-0.123568256,-0.235404825,0.19959353,-0.113899589,605.5,0
599,1.336956484,0.290431831,-0.387642218,0.166746194,0.566886657,0.250640429,-0.0257731,0.030423944,-0.172015402,-0.12320546,0.157908887,0.575772461,0.862445581,-0.27809349,0.473860256,1.159315765,-0.908354313,0.70861915,0.740028763,0.011537182,-0.345223764,-1.001076958,-0.101089382,-1.427888286,0.431127813,0.182826351,-0.026269728,0.00387599,0.99,0
599,0.142623031,0.615164603,1.421546993,1.291217358,-0.617997169,-0.428987746,0.678547976,-0.367664404,0.162606581,0.270924218,-0.367729528,0.131576417,-0.092987035,-0.286104226,0.421350576,-1.087501364,0.541915716,-0.464147858,1.782341074,0.118753324,-0.118523734,0.073900645,0.295626883,0.74064572,-1.544209345,0.133509984,-0.001465889,0.014812932,55.61,0
600,-0.861028332,2.020186407,-1.254485436,0.157925283,2.432958623,-0.672431963,1.434825516,-0.314030164,-0.19723587,-1.236257908,-0.279043473,-1.174109691,-0.043338484,-3.985877073,0.895502811,1.195846132,2.103741319,1.341688213,-1.262182345,0.195540093,-0.322146388,-0.563991729,-0.57613454,-1.669665699,0.681097388,-0.356300567,-0.014803963,-0.024549312,0.89,0
600,-3.558908988,3.38083616,-1.456002576,0.059322916,-2.170044494,-1.398585648,-1.499036037,2.570319983,-0.35538277,-0.30005365,-1.085679089,0.605352161,-0.121075162,1.239161225,0.809901602,1.049513888,1.008866224,0.082772795,-0.268371636,0.045923079,-0.173392188,-0.925282435,0.334652866,0.297349578,0.211369527,0.109737175,0.032829596,-0.001271327,11.98,0
600,-1.582492077,1.338848282,1.908265433,0.198895281,-1.235347401,-0.241873995,-0.619284432,1.028865241,0.00407672,-0.950057784,-1.126098439,0.464873038,0.208989347,0.031144664,-0.02255311,0.243044611,0.211662381,-0.009260542,0.174218534,-0.093045243,0.013992578,-0.010110689,-0.150711278,0.431127289,0.268903683,0.358500412,-0.08240197,0.000947619,2.72,0
602,-1.108292349,-0.77016178,2.759309173,0.089809516,-0.17187946,0.093365516,0.56961168,-0.756861412,1.559096042,0.47951782,-0.207980337,-0.700451702,-1.596082594,-1.233945637,0.473356573,-1.101999633,0.429684942,-0.918792507,0.907992721,-0.143261462,-0.387886297,-0.010134929,-0.292322128,0.491111407,-0.7711845,0.873654789,-0.839738336,-0.665924166,120.02,0
604,-0.931571905,0.614814101,1.874486936,0.536464995,0.832747706,0.411702374,0.718649987,0.043472821,-0.362946375,-0.161027326,0.702836542,0.275486368,-0.976817522,0.047786938,-0.78501498,-0.627477485,-0.111024574,-0.134116436,0.318339763,-0.034088107,-0.056881275,0.047152773,-0.370432128,-0.309263417,0.545066951,-0.314430187,-0.242901333,-0.134454276,10.8,0
604,1.052778167,-0.12850348,0.545900391,0.53381545,-0.712613977,-0.789848262,-0.009828846,-0.032815998,-0.079686764,0.068149345,1.539626001,0.663896692,-0.711846371,0.640009063,0.432372679,0.52488285,-0.530292365,-0.097017827,0.154877742,0.016625149,-0.250542268,-1.001790381,0.158736401,0.499039144,-0.011761744,0.067041289,-0.06004599,0.02313318,79.95,0
604,-1.402690179,1.735441495,1.271097854,-0.198567584,-0.214255507,-0.502423356,0.342362097,-0.709484662,0.185325449,0.632250461,0.20908491,0.34476271,0.142253556,-0.036673624,1.080720632,-0.25643288,0.028405753,-0.967688982,-0.573972815,0.28416837,0.495521373,-0.726775535,0.210790323,0.35964812,-0.125185465,0.100667921,0.63498975,0.313495063,1.79,0
604,-0.197642794,0.621120457,2.241086439,3.243027341,-0.086645376,1.37965633,-0.21990701,0.334867042,-0.088410319,0.303872702,-2.143585933,0.547358162,1.181693022,-1.198439367,-1.687658446,-0.765342193,0.483278692,-0.22615846,1.853552436,0.230443304,-0.174403416,-0.030265147,-0.002858889,-0.403611613,-0.692031556,0.097926277,0.2702098,0.206080731,26.57,0
605,-1.807793533,1.209868454,0.397865186,-2.633549445,0.620654035,-0.454815007,0.257063336,-5.658629298,1.826112861,0.185834126,-0.429391228,-0.121346919,-0.757456547,-0.42983769,1.1990575,-0.857168366,-0.646459003,-0.087644082,0.658229666,0.588037622,-0.01928004,0.209818563,0.202698516,-0.158566269,-0.126323482,-0.282856326,-0.865983584,-0.676771927,10,0
605,0.888447713,-0.629868072,1.344220457,0.715794867,-1.449114973,-0.188217673,-0.766770524,0.206371836,0.540483523,0.026529986,1.366094022,0.614721656,-0.404278923,0.134691333,0.961736387,1.026384892,-0.834198726,0.949283432,-0.442986263,0.155565811,0.359281716,0.736915105,-0.127126236,0.573479232,0.085966043,0.429653562,-0.009814931,0.045354253,134.7,0
605,-1.406837853,0.996384107,1.886243648,-0.126791591,-0.049196711,0.05679487,0.629037213,-0.524578089,1.199053365,0.902969771,-1.075237557,-0.146148643,0.234693655,-1.240699004,0.005206508,-0.266294958,-0.548294495,0.010171139,0.298446217,0.240192545,0.017660012,0.575681403,-0.345084086,-0.050338321,0.040907269,0.382419638,-0.723943082,-0.095762725,17.5,0
607,1.038261154,-0.301414854,0.910166866,0.863871913,-0.741702147,0.090125085,-0.409753477,0.076722522,0.684989859,-0.306225538,-0.402137316,0.924803647,0.836034971,-0.450041763,0.242099718,-0.337570274,0.11984484,-0.716553827,-0.447644613,0.040055929,0.134996237,0.554309192,-0.13894437,0.168499663,0.423858806,0.530611285,0.014979656,0.028040923,69.99,0
608,-0.290389367,-0.315749892,1.365425396,-1.008311001,-0.581262529,-0.297351146,-0.293730467,0.012440946,-2.980624445,1.347653016,0.106843861,-1.694468471,-0.809825952,0.291556492,1.68018951,-2.1651049,2.083622294,-0.741565435,0.891132114,-0.126469418,-0.027130494,0.301991568,-0.159177366,0.078367027,0.16497914,0.244876072,0.101682579,0.067289457,15,0
608,-4.13021888,3.794248877,-1.928831463,0.048061078,-2.532345505,-1.469960504,-1.866922333,3.00783529,-0.332470711,-0.215928987,-1.210312238,0.776462417,-0.058093587,1.485660827,0.786827563,1.151754171,1.168682956,0.104136543,-0.304503339,0.066023078,-0.160842313,-0.961562706,0.383983612,0.293527927,0.283096132,0.115835647,0.011618451,-0.003322731,11.97,0
609,-1.508712809,0.731305239,2.113717361,0.067023382,-0.413713118,-0.475389,0.922241698,-0.57358294,1.547234485,1.411959744,-0.264252358,-0.049327354,-0.167251957,-1.35374899,0.009317974,-0.531424084,-0.348115036,-0.259588108,-0.124294388,0.675191497,-0.196957506,0.703238101,-0.268617458,0.7837372,-0.010820259,0.371412427,0.277462057,-0.022627254,69.99,0
610,1.162240848,-0.29434809,0.568069672,-0.043951997,-0.742352175,-0.360376364,-0.431915845,0.055501112,0.255826742,0.013595085,1.044156082,0.561699781,-0.166839481,0.283113,0.678204712,0.828457834,-0.792266862,0.529374739,0.207060795,0.030409803,0.129634929,0.264744942,-0.105011443,0.081854815,0.222889028,1.070107326,-0.074967631,0.003697312,47.85,0
610,1.125910451,-0.28739781,0.779265403,0.826384223,-0.807976884,-0.188230452,-0.407288518,0.010140003,0.833075257,-0.233991623,-1.0799888,0.302506555,0.133611812,-0.346543644,0.102102938,0.095980375,-0.245539983,-0.055215035,0.055350122,0.013287663,0.068431386,0.313583986,-0.194061206,0.110387343,0.522329799,0.526338935,-0.005287197,0.024486307,59.9,0
610,0.96543363,-0.559999481,-0.024012144,0.793299316,-0.416332275,-0.20563467,0.107858851,-0.063304618,0.67337508,-0.237234017,-1.602819785,-0.396668477,-0.993154159,0.14393869,-0.004896865,0.036574479,-0.202511761,-0.26760017,0.48818085,0.176423611,-0.198279809,-0.820253817,-0.225598553,-0.446018045,0.465659381,0.307254873,-0.062519624,0.03116794,174.88,0
611,-0.968413695,0.210690439,2.6871655,1.198654109,-0.105465723,-0.479647497,-0.334048932,0.208852613,-0.183811279,-0.298863814,-0.596618154,-0.449946622,-0.365863812,0.053788251,1.886051183,0.131709123,-0.218232404,0.717672723,0.564070473,0.259943166,0.212307024,0.419830204,-0.128308265,0.37883953,0.149001813,-0.192992365,0.101799327,0.109335204,19.98,0
611,0.953324387,-1.529003102,1.035392847,-0.972054128,-1.940162831,1.264118537,-1.500635969,0.385778286,-0.442539909,1.085678897,-1.931815425,-0.458827111,1.013726294,-1.793410775,-1.268691439,-1.192467797,1.199530355,-0.044142755,0.616169584,-0.14450353,-0.076219891,0.556252524,0.423730493,-0.753401853,-0.911975978,-0.091410249,0.072592668,-0.115984897,99,0
611,1.176115487,0.703280803,0.087818541,2.437004028,0.405932644,-0.363040835,0.509225165,-0.1565759,-1.090173897,0.684492434,-0.276837704,0.072758521,0.147654523,0.508524137,0.43663468,0.027835843,-0.210105704,-0.973961262,-1.248365581,-0.173479618,0.018065973,0.064838518,-0.081670858,0.091397197,0.662272754,0.096626807,-0.022964716,0.008108507,8.38,0
614,1.217742391,0.156004986,0.406422799,1.454052745,-0.474415742,-0.691456481,0.027399291,-0.059331046,0.542968802,-0.02986763,-1.03649015,-0.425768046,-1.748358136,0.361736629,-0.167131387,-0.354789821,0.078657154,-0.329832972,0.003422593,-0.274948289,-0.151691567,-0.301697447,-0.066764521,0.361230438,0.682752709,-0.336434832,0.013779414,0.014947226,2.68,0
614,1.39541975,-0.26913937,-0.071822008,-0.247354072,-0.554783754,-0.902045592,-0.071149126,-0.257163273,-1.08281027,0.756010709,-0.97325656,-0.475021352,-0.162096991,0.391369192,0.749378487,-1.25063544,-0.159661386,0.692069772,-0.464384598,-0.499285439,-0.813066988,-1.975568443,0.19653435,-0.194206757,0.152455141,0.12287829,-0.041237619,0.012794128,21.5,0
617,-4.701074317,4.208707476,-2.40393986,0.036472898,-2.903480893,-1.535532385,-2.225578644,3.444228151,-0.310355628,-0.133365299,-1.334767875,0.946615906,0.005107829,1.731686401,0.763843772,1.254713714,1.328053826,0.125821414,-0.340501957,0.0850645,-0.148894779,-0.996818798,0.439301755,0.289497374,0.356355039,0.122140615,-0.008910523,-0.006072402,12.99,0
619,1.121028173,-0.626310531,0.105123342,0.63447741,1.219798619,4.700368422,-1.488650949,1.287611499,1.498947633,-0.3320495,-1.219831339,0.615878054,-0.279173284,-0.886350129,-1.467342954,-0.248314215,-0.15174839,0.112798692,0.605004221,-0.016185485,-0.176766745,-0.198571173,-0.119171471,1.03752904,0.700224724,-0.264955337,0.102377955,0.033509287,24.9,0
619,-1.109297181,1.323546798,1.017411276,-1.202050756,0.405516369,-0.194042282,0.131130798,-2.953921598,-0.999904898,-0.842674962,1.097513773,0.918464988,0.043273591,0.542162916,-0.518789989,0.597220062,-0.79340514,-0.351771676,0.063485785,0.613367682,-1.626379332,-0.656838272,0.081910395,0.008951247,-0.369323645,0.423323546,-0.341387887,-0.123115826,25.99,0
623,-1.453823763,0.220072368,2.077258756,-1.148689916,-0.593353317,1.08537104,0.228493937,0.357886622,0.735440081,-0.708473403,1.033344615,0.722245781,-0.989803173,-0.471885808,-1.060918519,-0.271162172,0.159262037,-0.921879837,-0.59610052,-0.434543572,-0.055418373,0.006300145,-0.109251428,-0.232052985,-0.39945959,0.779924927,-0.428841399,0.114169565,105.16,0
623,1.326131939,0.260298291,-0.134932293,0.46612321,0.036576889,-0.518936607,0.003124087,-0.087155126,0.240739162,-0.254270477,-1.123298615,-0.586431875,-0.517601844,-0.164783061,1.268502257,0.815268125,-0.318642085,0.142120749,0.187132811,-0.106677233,-0.364247394,-1.090733533,0.015788483,-0.688156291,0.319240857,0.159898918,-0.030442204,0.018672789,1.98,0
623,-1.084753672,0.495541947,1.170667716,0.537479055,1.366479386,4.885995928,-1.366097943,1.875254268,0.60098842,-0.636978047,-1.401574162,0.374262095,-0.230384307,-0.635259119,-1.090047763,-0.635091611,0.435677897,0.4386744,1.767085624,0.228938664,-0.126041448,-0.075454261,-0.329595877,1.044366984,0.577033414,-0.063467833,0.296040994,0.063524639,1,0
624,1.25651996,0.33821859,0.299210675,0.694383719,-0.389018472,-1.075500908,0.071550537,-0.190856972,0.066557237,-0.276122813,-0.10885313,0.114857337,0.00432058,-0.243541134,1.118754582,0.490529036,0.005496652,-0.270140799,-0.194882463,-0.094852293,-0.290520037,-0.849128857,0.131366082,0.333721131,0.209284428,0.095493252,-0.024533532,0.030289524,1.78,0
624,1.221942047,0.284236104,0.655659573,0.697635989,-0.584814364,-1.160389803,0.127886492,-0.26896261,-0.085634549,-0.090822061,0.19756486,0.854420985,0.96791564,0.119746564,0.931220286,0.175280251,-0.344396708,-0.734275388,-0.249552533,-0.041764538,-0.222830149,-0.63049505,0.161160626,0.726238727,0.194791101,0.071075846,-0.025544587,0.025283787,9.99,0
626,-1.389097853,1.108987109,1.137944561,0.064840534,-0.382322814,-0.737958298,0.192687225,0.403109059,-0.239926881,-0.214002744,-0.141844709,-0.13243412,-0.779238093,0.551848266,1.17123064,-0.047788492,0.188949332,-0.790086215,-0.438188745,-0.216576474,-0.122043618,-0.486833852,0.27825421,0.355389192,-0.305294415,0.053819574,-0.251578981,0.099862229,10.99,0
626,1.162650295,-0.059101154,0.625173422,0.946211407,-0.825452293,-0.91322294,-0.05147563,-0.105708915,0.591472691,-0.175491586,-0.542590103,0.047160859,-1.097749092,0.156008023,-0.121052843,-0.32735925,0.208899328,-0.691669619,0.094849107,-0.146771985,-0.20788721,-0.520481232,0.044754382,0.729893299,0.367855417,0.249399032,-0.032990878,0.018234857,30.5,0
628,1.140247205,0.0200353,-0.271886656,0.727193657,0.430336344,0.497869075,0.03398624,0.153374648,-0.101362428,0.137861946,0.364045868,0.208550918,-0.589707915,0.694359541,0.639362793,0.332864577,-0.781619752,0.371655814,-0.011208441,-0.066267295,0.053309293,0.054195439,-0.26341477,-1.153270542,0.698028378,-0.246911538,0.01056568,0.002426155,56,0
629,-0.667663852,1.343777188,1.313459516,0.520481692,-0.225132195,-0.816066395,0.433279083,0.318095343,-0.761123797,-0.702284564,-0.583082176,0.266180029,0.320697695,0.49282293,0.753646697,0.233523519,-0.311217434,-0.160257551,-0.129065657,-0.17229292,-0.105447593,-0.468959023,-0.011036651,0.331321514,-0.064252443,-0.670134917,-0.046442781,0.008503894,4,0
630,-1.157123228,-0.563688466,1.055271476,-1.86211609,-0.284728465,0.608972251,1.067630535,-0.113502582,-0.935289033,0.27995141,0.495434337,-0.506188456,-0.573473241,-0.573415324,-1.520745352,0.785404864,0.086937678,-1.348676213,0.446477674,0.232081594,0.060345988,0.467020709,-0.066662347,-0.653241183,0.481579212,-0.263750465,0.095687284,-0.110416541,223.25,0
630,1.315818361,0.407945336,-0.023868457,0.486155277,0.131546368,-0.567519245,0.140781014,-0.210137949,-0.069966845,-0.312563716,-0.636850655,0.519824601,1.429553565,-0.548093226,1.039442038,0.673844965,-0.370859306,-0.154857846,0.110833458,0.01453965,-0.330541115,-0.898108896,0.012714019,-0.466751165,0.363821761,0.142917542,-0.017302996,0.024611427,1.98,0
630,-0.986718938,1.193046278,0.687745312,-0.593925497,-0.557397894,0.840298903,-0.975619878,-3.851488051,0.17995821,-0.303256755,1.308539356,1.431413102,-0.234048162,0.390703754,-0.681494682,0.080044059,0.007122303,-0.649673258,-0.587859728,-1.034039405,3.625911314,-1.75593197,0.132060005,0.002331325,0.695589968,0.429103372,0.305583142,0.192042863,79,0
631,-1.058930942,0.114078303,1.485336984,0.534704046,0.754274552,-0.496412436,0.580911663,0.143710655,-0.079361502,-0.741373462,-0.968240369,-0.250369967,-1.211699997,0.161282583,-0.606521163,-0.551640144,0.088074308,-0.716170077,-0.862826912,-0.014561024,0.067736869,0.056591336,0.032287102,0.035178216,0.098191999,-0.489206918,0.090100667,0.137385826,57.64,0
631,-5.273952233,4.62114919,-2.884486409,0.025741024,-3.28832846,-1.592675445,-2.571363031,3.87766158,-0.288603623,-0.052580189,-1.458546299,1.116027102,0.06898352,1.977296432,0.741702255,1.359434351,1.486867266,0.147129121,-0.376695595,0.10017644,-0.138578112,-1.032512249,0.488916534,0.286110637,0.428525132,0.128457804,-0.026520643,-0.010166316,16.98,0
631,-2.440590098,1.763685053,0.661409024,-0.786777548,-0.213645103,0.516541757,-1.284715672,-3.268875726,-0.069494406,-0.377881121,1.032409716,1.437453338,-0.179446205,0.555707402,-0.852857449,0.064088281,0.217794937,-0.460394772,-0.366199448,-1.031044323,3.712174792,-1.490402476,0.353353468,-0.013163714,-0.23312662,0.339799983,0.460289166,0.035093608,1,0
633,-0.282988727,0.738037095,1.297735829,-0.061651375,0.377362216,0.161383023,0.681202787,-0.057917374,-0.138196082,-0.740962018,-1.591293322,0.642689755,1.620179237,-0.675399954,-0.703252425,-0.235164017,-0.343045476,-0.265578012,0.758359259,0.115312831,-0.052222992,0.109600501,-0.343085103,-0.545763468,0.295950274,0.560819687,0.030818841,0.043546781,24.99,0
633,-0.741691344,0.310544257,1.957791926,-1.811959075,-0.657035725,-0.9869917,0.295238378,-0.002608265,-1.192430193,0.026260562,-0.55506659,-1.353206813,-0.874785586,-0.163161141,0.312425498,1.412469517,0.059742285,-1.377112042,0.096389188,0.216057002,-0.091491013,-0.454065569,-0.097621892,0.324647533,0.287723952,-0.543973205,0.255475167,0.125235112,29.35,0
634,1.092046099,-0.257598647,0.327827949,0.709777209,-0.499339363,-0.208212465,-0.124637568,0.078493849,0.390249013,-0.019909193,0.548086684,0.459032118,-1.176823599,0.345133262,-0.756621788,0.0711081,-0.273051177,0.039987074,0.620957152,-0.044569295,-0.177569655,-0.557917942,-0.082042494,0.001969505,0.407333139,0.269728854,-0.04555698,0.007649156,68.7,0
634,1.1418558,0.300579702,0.384829545,1.205331014,-0.080354776,-0.379531669,0.159984324,-0.129278181,-0.180629538,-0.021352813,-0.015088695,0.819836022,1.084136656,0.151132865,1.074969546,-0.190103977,-0.253400172,-0.644374241,-0.849199495,-0.0537533,0.125769107,0.441860705,-0.115235865,0.108155338,0.626989308,-0.257068927,0.036890693,0.02532855,29.9,0
636,-1.538275027,0.651405427,1.262789112,-0.090370194,1.0364109,-0.960835689,-0.944210885,-2.704302409,0.642587205,0.035964664,-0.845001602,0.526265162,-0.124231074,-0.329943881,-0.894248945,-0.225775169,-0.141310524,-0.719471437,-0.375360808,-0.904795681,2.100201427,-1.049710704,-1.191109885,0.472667752,-0.95993722,-0.050245599,0.09986136,0.077028822,32.51,0
636,0.958429756,-0.297040504,0.395138327,0.532289082,0.237415085,1.644747715,-0.473592395,0.64102468,0.280227264,-0.207948778,1.88422332,1.200012295,-0.826310346,0.378758075,0.250851576,-1.318857439,1.021241023,-2.079316612,-1.044901145,-0.239924703,-0.054490349,0.058434686,0.115606396,-0.990119407,0.079884863,0.379765689,0.036815499,-0.009406816,29.48,0
636,0.962157484,0.660078705,-0.179635439,0.733511506,0.630848775,0.2235388,0.27733914,0.00818453,-0.381772026,0.282264824,0.276454753,1.150076031,1.769233647,0.009495307,0.245292848,0.499733971,-1.193250135,0.761217485,0.877023916,0.0055483,0.037153098,0.229551926,0.067053787,-1.023487146,-0.632745925,-0.501299902,0.002116401,-0.139291033,2.5,0
636,-0.220314141,1.371503401,0.039842844,0.607252479,0.524369305,-0.520814757,1.274831267,-0.355195431,-0.321177768,1.163330371,1.094353833,0.727017217,0.433240152,0.215503934,0.001193576,-0.394923685,-0.675731713,0.362340753,0.73741825,0.404105174,0.04555734,0.688990464,-0.04178708,0.022217836,-0.597178299,-0.431218347,0.514280447,0.100228783,37.99,0
637,-3.088510518,-3.182373979,1.411864873,1.927727211,2.843953866,-1.533372542,-0.254110201,-0.230478336,0.255048649,0.656885921,0.507933087,-0.080033611,-1.307032541,-0.060985464,-0.495289015,-0.522296249,-0.351044596,0.537197419,1.47534973,-0.210669076,-0.226161161,0.383600668,2.155447976,-0.050864268,0.322103633,-0.311078072,-0.028970892,-0.383078283,4.88,0
638,-0.931199754,1.22763762,2.084122675,1.379636584,0.188802705,-0.857076762,1.253347221,-1.086969473,-0.052161693,1.362394728,0.590961409,-0.249400976,-0.206303548,-0.371027482,1.847847334,-1.053513068,0.074118567,-0.638912952,1.550088768,0.107636269,-0.466862234,-1.088930904,0.017385532,0.857610463,-0.199970454,-0.769819807,-1.393775512,-0.59488261,5.26,0
638,1.16198051,-0.67745445,1.240939294,1.053263265,-1.18449427,0.661772583,-0.905789439,0.247129611,0.148524844,0.375712869,-1.281409796,0.857101455,0.349097887,-0.956116653,-1.889365067,-2.664394842,1.012704616,-0.046575708,-0.593698583,-0.563654113,-0.764802298,-1.274953597,0.149592635,0.047670433,0.320746742,-0.510747747,0.116556802,0.036836502,25.98,0
639,1.134880325,-0.214241014,0.52874432,1.328836651,-0.426470579,0.26976035,-0.294895817,0.095270683,1.057808407,-0.274676643,-1.885868499,0.093055433,-0.486427238,-0.367802554,-0.800325448,-0.297493305,-0.102662684,-0.093875984,0.461430865,-0.073022596,-0.143991871,-0.193346404,-0.24224539,-0.428118779,0.773457874,-0.25511356,0.045278407,0.024596585,54.8,0
640,-2.226521138,1.36169251,2.025260418,0.823238297,0.244459305,0.599505682,2.650073041,-2.446798078,2.269755414,3.62181576,0.419648825,-1.139200096,-1.477086783,-2.146990225,0.805906925,-2.074257895,-0.16504314,-1.047569999,0.751404155,-0.005223965,-0.272070838,0.362397059,-0.471913835,0.406797419,-0.311860514,-0.656951849,-3.525280816,-1.314890021,125.86,0
642,-3.055529004,-0.557339752,2.144688937,3.289655696,0.273454491,1.473168919,-0.423035348,0.765013477,-0.421319729,1.196380117,1.173724597,0.913011814,0.274182063,-0.461023682,-0.125363672,-0.670081444,0.726381572,-0.530678898,0.917470818,-0.325894133,-0.348268552,0.302614874,1.007227446,-0.265049225,0.277046569,0.267187502,0.141052045,0.097155309,75.93,0
643,-2.829522481,-3.027379373,1.26068126,-0.467057902,0.192918086,-1.291538589,1.646201072,-0.475090577,-1.909816512,-0.218001738,-0.365326604,0.151756255,1.41284204,-0.164930531,0.228741256,-1.193028317,-0.4615351,0.674942576,-1.284988321,1.434089382,-0.349000983,-2.092509991,1.729994536,0.254756639,0.305875217,-0.156662166,-0.439597796,-0.076201835,589.21,0
643,-1.740942574,0.328032782,1.35131142,-1.843990867,-0.993855889,0.377588754,-1.153171573,1.259230834,-1.504409921,-0.192534875,1.442484667,0.666774969,0.954288581,0.085075711,0.149902378,1.445271867,0.404312174,-1.19450297,-0.787397903,-0.00653465,0.634698622,1.564409476,-0.110072547,-0.222538488,0.023703837,-0.152348369,0.034024557,-0.06033935,13.99,0
646,-0.916847929,1.471811757,0.742994996,-0.131084365,0.518565999,0.772581816,-0.342257743,-2.248701941,-0.574625604,0.078703482,0.112327391,0.469908295,0.412140744,0.393192582,0.486869358,0.536173576,-0.730338358,0.697269296,1.447990967,-0.402461144,2.114718154,-1.3119873,0.155952547,-1.070768623,-0.454872325,0.186907847,0.227995758,0.152385424,1.79,0
646,1.042004432,-0.905563592,0.271573189,-0.226902387,-0.29917681,1.414215632,-0.793352525,0.476655114,1.190420115,-0.346435628,-0.578813676,0.28376963,-0.748124909,-0.223245788,-0.508546822,0.345831246,-0.399259997,0.108096218,1.020846537,0.112995901,-0.214918567,-0.636974124,-0.198085514,-1.644055518,0.193480938,1.053445029,-0.049466755,-0.000292987,114.34,0
646,-0.748599131,-0.242763273,2.44513002,0.730348291,-1.735235127,0.437159232,0.243511454,0.146389596,-1.117182796,0.284189763,-1.173413144,-1.013464379,-0.667902459,-0.214272756,0.966159586,-1.625640695,0.299214652,2.053962343,-0.094450807,0.046591231,-0.075461,0.014087327,0.196439164,0.327551867,0.225984139,-0.063274822,0.085496027,0.109684797,204,0
646,-0.69137531,0.34883849,1.792882696,-0.178102437,1.057957419,1.780065055,0.520891318,0.208005846,0.111159936,0.003181666,1.939922038,0.760465304,-0.835730669,-0.245875227,0.102825383,-1.620417235,0.81059609,-1.995283544,-0.848035635,-0.145018489,-0.069794568,0.333184003,0.000204613,-1.008830593,-0.425738148,0.26296399,-0.492098356,-0.423527498,1.18,0
647,1.204091168,0.212923819,0.081716428,0.536408725,-0.169459801,-0.839826944,0.26636527,-0.186164762,-0.414995849,0.132272421,1.440767094,1.059270208,0.281131438,0.550849527,0.057283549,0.184215637,-0.556862999,-0.026826289,0.169876619,-0.040543633,0.009099448,-0.002903471,-0.0931712,0.375070577,0.543603374,0.347177189,-0.057087475,-0.000251179,23.43,0
647,1.189562721,0.22997521,0.625193323,0.552512011,-0.470362029,-0.766846568,0.017706557,-0.111003019,-0.329523809,0.080094212,1.778376113,1.477016479,0.856471958,0.318321284,0.244876403,0.409575154,-0.636994808,-0.193210114,0.086816927,-0.031827024,-0.180348323,-0.544011676,0.135022215,0.548808798,0.179781959,0.06148403,-0.029648686,0.013585504,8.99,0
647,-0.246746121,0.578951308,1.700043993,0.040057447,0.307163632,-0.247811684,0.996283948,-0.456699616,0.405608669,-0.086777436,-1.238095865,-0.684243959,-0.999766744,-0.47237187,-0.216953572,-0.373781216,-0.29129904,-0.327980531,0.588182822,0.014913272,-0.285536301,-0.411835794,-0.271471725,-0.112448817,-0.041968701,0.192733829,-0.429192537,-0.407049916,18.56,0
648,-0.869610993,0.337734234,2.047889105,1.120334668,0.93180418,0.265476791,0.832819366,-0.565353083,-0.076705887,0.907365978,1.567060829,0.609841689,-0.064196902,-0.451106708,0.193140374,-0.96986898,-0.153259286,-0.260132675,0.987744044,0.056354525,-0.177989094,0.125180856,-0.263570816,0.022189737,-0.41482945,-0.517494181,-0.709331867,-0.406951481,28.14,0
648,1.258777739,-0.05931276,0.314051845,-0.111066733,-0.503006121,-0.704088585,-0.156473113,-0.051543718,0.369291887,-0.210175904,-0.133846325,-0.131048188,-0.720066615,0.423255175,1.475941727,0.000962489,0.020428459,-0.848828048,-0.281283414,-0.156057415,-0.092730012,-0.249495726,0.086933661,0.12484758,0.141428628,0.992693407,-0.072255526,-0.001742516,0.77,0
649,1.295841291,-0.165525756,-0.867118203,-0.524866675,1.815712877,3.450554739,-0.794597891,0.88008722,0.169386327,-0.005355789,-0.125748167,0.029256716,0.102450319,0.250416722,1.345573631,0.739336605,-0.97551678,0.322807405,0.058661888,0.029422592,-0.044836589,-0.24253222,-0.037723342,1.033540786,0.49701226,0.3621287,-0.013452401,0.013130347,4.52,0
649,1.209147434,-0.182076057,0.314686491,1.240419138,0.012723513,1.054806483,-0.499371262,0.337472719,1.168549338,-0.215739262,-2.332597085,-0.505674499,-1.30372432,-0.209353949,-0.454264536,-0.34825344,0.006579851,-0.267327128,0.280029269,-0.232193977,-0.190332261,-0.240711583,-0.230944092,-1.328794928,0.754417084,-0.167260619,0.061823514,0.006262515,12,0
650,-0.440731935,1.032814929,1.367831762,-0.055192255,0.156300647,-0.301037924,0.539670956,0.203222126,-0.660624963,-0.386647316,1.875771666,0.715427629,-0.107632179,-0.17521974,0.439723452,0.231663439,0.11466097,-0.147542339,-0.236465081,0.083395887,-0.171482658,-0.43169305,0.031401254,0.170349357,-0.293094669,0.071746186,0.257612843,0.086598169,4.95,0
